time_stamp,current_trial,target_slot,display_mode,visual_radius,selection_radius,state,is_success,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_posX,t_posY,t_posZ,button,cp_posX,cp_posY,cp_posZ,closeness,target_angular_size,closeness_angular_size,h_posX,h_posY,h_posZ,h_dirX,h_dirY,h_dirZ,h_upX,h_upY,h_upZ,displayed_frame,flight_time,aclose_threshold
8.307329,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-102.950325,10.348331,-228.851044,0,2.000006,3,-227.862747,104.659943,0.456376,22.627579,0,5,0,0,0,-1,0,1,0,1,2.607374,0.228188
8.324178,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-103.5308,10.035286,-229.856445,0,1.999998,3,-228.851044,105.20726,0.454307,22.641224,0,5,0,0,0,-1,0,1,0,1,2.624223,0.227153
8.340806,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-104.102936,9.724102,-230.847412,0,1.999998,3,-229.856445,105.765045,0.452284,22.658041,0,5,0,0,0,-1,0,1,0,1,2.640851,0.226142
8.357456,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-104.675102,9.410284,-231.838425,0,2.000001,3,-230.847412,106.315788,0.450279,22.673315,0,5,0,0,0,-1,0,1,0,1,2.657501,0.225139
8.374087,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-105.245895,9.094636,-232.827057,0,1.999994,3,-231.838425,106.867523,0.448295,22.688822,0,5,0,0,0,-1,0,1,0,1,2.674132,0.224148
8.390855,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-105.820656,8.774192,-233.822571,0,2.000006,3,-232.827057,107.418938,0.446314,22.703468,0,5,0,0,0,-1,0,1,0,1,2.6909,0.223157
8.407437,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-106.388329,8.455181,-234.805801,0,1.999998,3,-233.822571,107.975159,0.444374,22.719963,0,5,0,0,0,-1,0,1,0,1,2.707482,0.222187
8.424113,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-106.958496,8.132244,-235.793365,0,1.999999,3,-234.805801,108.52552,0.442442,22.734783,0,5,0,0,0,-1,0,1,0,1,2.724158,0.221221
8.440821,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-107.529037,7.806589,-236.78157,0,1.999995,3,-235.793365,109.079292,0.440524,22.750017,0,5,0,0,0,-1,0,1,0,1,2.740866,0.220262
8.458482,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-108.131317,7.460052,-237.824753,0,1.999995,3,-236.78157,109.634445,0.438517,22.760426,0,5,0,0,0,-1,0,1,0,1,2.758527,0.219258
8.474639,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-108.681633,7.14111,-238.777939,0,2.000011,3,-237.824753,110.221603,0.436697,22.784649,0,5,0,0,0,-1,0,1,0,1,2.774684,0.218349
8.490764,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-109.230194,6.820912,-239.728073,0,2.000007,3,-238.777939,110.759079,0.434899,22.799717,0,5,0,0,0,-1,0,1,0,1,2.790809,0.217449
8.507714,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-109.806091,6.482281,-240.725555,0,2,3,-239.728073,111.295799,0.433025,22.810295,0,5,0,0,0,-1,0,1,0,1,2.807759,0.216512
8.524488,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-110.37529,6.145181,-241.711426,0,2.000007,3,-240.725555,111.860313,0.431188,22.82686,0,5,0,0,0,-1,0,1,0,1,2.824533,0.215594
8.541038,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-110.936188,5.810671,-242.682938,0,2.000004,3,-241.711426,112.419296,0.429393,22.843496,0,5,0,0,0,-1,0,1,0,1,2.841083,0.214696
8.557894,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-111.506737,5.468022,-243.671158,0,2.000004,3,-242.682938,112.971161,0.427581,22.857199,0,5,0,0,0,-1,0,1,0,1,2.857939,0.21379
8.574648,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-112.07312,5.125539,-244.652161,0,2.000007,3,-243.671158,113.533569,0.425796,22.873281,0,5,0,0,0,-1,0,1,0,1,2.874693,0.212898
8.591135,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-112.629791,4.786686,-245.616348,0,2.00001,3,-244.652161,114.092934,0.424056,22.890104,0,5,0,0,0,-1,0,1,0,1,2.89118,0.212028
8.607788,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-113.191368,4.442581,-246.589035,0,1.999994,3,-245.616348,114.643707,0.422314,22.904474,0,5,0,0,0,-1,0,1,0,1,2.907833,0.211157
8.624774,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-113.763451,4.089708,-247.57991,0,2.000006,3,-246.589035,115.200409,0.420554,22.918173,0,5,0,0,0,-1,0,1,0,1,2.924819,0.210277
8.641486,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-114.325607,3.740719,-248.553589,0,2.000004,3,-247.57991,115.768585,0.418837,22.935236,0,5,0,0,0,-1,0,1,0,1,2.941531,0.209419
8.657968,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-114.879349,3.394795,-249.512695,0,2.000002,3,-248.553589,116.327965,0.41716,22.951815,0,5,0,0,0,-1,0,1,0,1,2.958013,0.20858
8.674994,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-115.450638,3.035625,-250.502197,0,2.00001,3,-249.512695,116.880028,0.415442,22.964329,0,5,0,0,0,-1,0,1,0,1,2.975039,0.207721
8.691305,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-115.997276,2.689875,-251.449005,0,1.999997,3,-250.502197,117.450638,0.413811,22.983603,0,5,0,0,0,-1,0,1,0,1,2.99135,0.206905
8.708119,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-116.560074,2.331721,-252.423798,0,2.000013,3,-251.449005,117.997696,0.412144,22.996185,0,5,0,0,0,-1,0,1,0,1,3.008164,0.206072
8.724963,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-117.123169,1.971202,-253.399109,0,1.999993,3,-252.423798,118.561951,0.410489,23.011574,0,5,0,0,0,-1,0,1,0,1,3.025008,0.205244
8.741727,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-117.682899,1.610704,-254.368591,0,2.000009,3,-253.399109,119.127625,0.408856,23.027538,0,5,0,0,0,-1,0,1,0,1,3.041772,0.204428
8.758268,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-118.234505,1.253374,-255.324005,0,2.000003,3,-254.368591,119.690964,0.407259,23.044123,0,5,0,0,0,-1,0,1,0,1,3.058313,0.203629
8.774859,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-118.787102,0.893346,-256.281128,0,1.999999,3,-255.324005,120.247192,0.405671,23.059168,0,5,0,0,0,-1,0,1,0,1,3.074904,0.202835
8.791868,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-119.352913,0.522569,-257.261139,0,2.000002,3,-256.281128,120.805473,0.404056,23.072493,0,5,0,0,0,-1,0,1,0,1,3.091913,0.202028
8.808362,1,1,0,1,1,3,0,0,3,-1,0,0,-1,0,1,0,-119.900925,0.161457,-258.210327,0,2.000001,3,-257.261139,121.378197,0.402505,23.090706,0,5,0,0,0,-1,0,1,0,1,3.108407,0.201252
8.824901,1,1,0,1,1,0,0,0,3,-1,0,0,-1,0,1,0,-120.449768,-0.202193,-259.16095,0,2.000009,3,-258.210327,121.933975,0.400962,23.105749,0,5,0,0,0,-1,0,1,0,1,3.124946,0.200481
9.209335,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,0.677711,-55.461647,0,2,3,-55.388565,3.09056,2.065531,3.188872,0,5,0,0,0,-1,0,1,0,1,0,1.032765
9.226242,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,1.342651,-56.915611,0,2,3,-56.842915,2.6188,2.0131,2.634367,0,5,0,0,0,-1,0,1,0,1,0.016907,1.00655
9.24308,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,1.994674,-58.361324,0,2,3,-58.28904,2.253285,1.963275,2.211028,0,5,0,0,0,-1,0,1,0,1,0.033745,0.981638
9.259392,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,2.616761,-59.759708,0,2,3,-59.689789,2.042469,1.917158,1.957289,0,5,0,0,0,-1,0,1,0,1,0.050057,0.958579
9.276774,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,3.268803,-61.247368,0,2,3,-60.652306,2.000016,1.870222,1.869739,0,5,0,0,0,-1,0,1,0,1,0.067439,0.935111
9.292557,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,3.851926,-62.596157,0,2,3,-61.247368,2.017983,1.829462,1.84543,0,5,0,0,0,-1,0,1,0,1,0.083222,0.914731
9.309494,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,4.467408,-64.041252,0,2,3,-62.596157,2.173885,1.787586,1.942417,0,5,0,0,0,-1,0,1,0,1,0.100159,0.893793
9.326151,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,5.06279,-65.46022,0,2,3,-64.041252,2.480582,1.74818,2.167385,0,5,0,0,0,-1,0,1,0,1,0.116816,0.87409
9.342697,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,5.644429,-66.867538,0,2,3,-65.46022,2.87317,1.710684,2.456219,0,5,0,0,0,-1,0,1,0,1,0.133362,0.855342
9.359353,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,6.220047,-68.281998,0,2,3,-66.867538,3.31557,1.674507,2.774,0,5,0,0,0,-1,0,1,0,1,0.150018,0.837253
9.376004,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,6.785628,-69.693825,0,2,3,-68.281998,3.790607,1.639827,3.105138,0,5,0,0,0,-1,0,1,0,1,0.166669,0.819913
9.392792,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,7.34586,-71.115028,0,2,3,-69.693825,4.28147,1.606284,3.434734,0,5,0,0,0,-1,0,1,0,1,0.183457,0.803142
9.409447,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,7.89183,-72.522774,0,2,3,-71.115028,4.783983,1.574342,3.76064,0,5,0,0,0,-1,0,1,0,1,0.200112,0.787171
9.426136,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,8.429076,-73.931198,0,2,3,-72.522774,5.284884,1.543596,4.072238,0,5,0,0,0,-1,0,1,0,1,0.216801,0.771798
9.442787,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,8.955331,-75.334229,0,2,3,-73.931198,5.785747,1.514111,4.371881,0,5,0,0,0,-1,0,1,0,1,0.233452,0.757055
9.459499,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,9.473701,-76.740211,0,2,3,-75.334229,6.282195,1.485651,4.656555,0,5,0,0,0,-1,0,1,0,1,0.250164,0.742825
9.476227,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,9.982766,-78.145348,0,2,3,-76.740211,6.775604,1.458241,4.928307,0,5,0,0,0,-1,0,1,0,1,0.266892,0.72912
9.493165,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,10.488204,-79.565887,0,2,3,-78.145348,7.26354,1.431528,5.185049,0,5,0,0,0,-1,0,1,0,1,0.28383,0.715764
9.509833,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,10.975915,-80.961624,0,2,3,-79.565887,7.75069,1.406209,5.433473,0,5,0,0,0,-1,0,1,0,1,0.300498,0.703105
9.526473,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,11.453203,-82.352875,0,2,2.999999,-80.961624,8.222848,1.381844,5.663107,0,5,0,0,0,-1,0,1,0,1,0.317138,0.690922
9.543192,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,11.923097,-83.748573,0,2,3,-82.352875,8.686579,1.358233,5.878757,0,5,0,0,0,-1,0,1,0,1,0.333857,0.679116
9.559888,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,12.382746,-85.140205,0,2,3,-83.748573,9.144488,1.335481,6.083457,0,5,0,0,0,-1,0,1,0,1,0.350553,0.66774
9.576626,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,12.833942,-86.533188,0,2,3,-85.140205,9.593534,1.313461,6.275427,0,5,0,0,0,-1,0,1,0,1,0.367291,0.65673
9.593173,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,13.270637,-87.908173,0,2,3,-86.533188,10.035258,1.29243,6.457727,0,5,0,0,0,-1,0,1,0,1,0.383838,0.646215
9.609893,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,13.702387,-89.295403,0,2,3,-87.908173,10.463555,1.27189,6.624838,0,5,0,0,0,-1,0,1,0,1,0.400558,0.635945
9.626697,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,14.126742,-90.687454,0,2,3,-89.295403,10.887658,1.251932,6.783699,0,5,0,0,0,-1,0,1,0,1,0.417362,0.625966
9.643325,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,14.537332,-92.062828,0,2,3,-90.687454,11.305061,1.232827,6.934797,0,5,0,0,0,-1,0,1,0,1,0.43399,0.616413
9.66036,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,14.948233,-93.469673,0,2,3,-92.062828,11.709399,1.213888,7.071097,0,5,0,0,0,-1,0,1,0,1,0.451025,0.606944
9.677012,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,15.340634,-94.842796,0,2,3,-93.469673,12.114466,1.195966,7.206267,0,5,0,0,0,-1,0,1,0,1,0.467677,0.597983
9.693572,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,15.721755,-96.206276,0,2,3,-94.842796,12.501651,1.178696,7.327863,0,5,0,0,0,-1,0,1,0,1,0.484237,0.589348
9.709996,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,16.090826,-97.556541,0,2,2.999999,-96.206276,12.878007,1.162088,7.44083,0,5,0,0,0,-1,0,1,0,1,0.500661,0.581044
9.726839,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,16.459982,-98.939133,0,2,3,-97.556541,13.242723,1.145572,7.54164,0,5,0,0,0,-1,0,1,0,1,0.517504,0.572786
9.743387,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,16.813713,-100.295471,0,2,3,-98.939133,13.607759,1.12983,7.641841,0,5,0,0,0,-1,0,1,0,1,0.534052,0.564915
9.760356,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,17.167076,-101.684174,0,2,3,-100.295471,13.957747,1.114167,7.728657,0,5,0,0,0,-1,0,1,0,1,0.551021,0.557084
9.77682,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,17.501154,-103.029549,0,2,3,-101.684174,14.307551,1.099412,7.816339,0,5,0,0,0,-1,0,1,0,1,0.567485,0.549706
9.793443,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,17.829571,-104.385872,0,2,2.999999,-103.029549,14.638425,1.08494,7.89087,0,5,0,0,0,-1,0,1,0,1,0.584108,0.54247
9.810205,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,18.151751,-105.751472,0,2,3.000001,-104.385872,14.963828,1.070759,7.959953,0,5,0,0,0,-1,0,1,0,1,0.60087,0.53538
9.827027,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,18.466091,-107.119888,0,2,3,-105.751472,15.283178,1.056929,8.023972,0,5,0,0,0,-1,0,1,0,1,0.617692,0.528464
9.843648,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,18.767952,-108.469933,0,2,3.000001,-107.119888,15.59487,1.04364,8.083873,0,5,0,0,0,-1,0,1,0,1,0.634313,0.52182
9.860322,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,19.062052,-109.82225,0,2,3,-108.469933,15.894286,1.030672,8.13599,0,5,0,0,0,-1,0,1,0,1,0.650987,0.515336
9.877052,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,19.348415,-111.177078,0,2,2.999999,-109.82225,16.18609,1.01801,8.182924,0,5,0,0,0,-1,0,1,0,1,0.667717,0.509005
9.894009,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,19.629763,-112.548203,0,2,3,-111.177078,16.470297,1.00552,8.223873,0,5,0,0,0,-1,0,1,0,1,0.684674,0.50276
9.910436,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,19.894016,-113.874527,0,2,3.000001,-112.548203,16.749596,0.993736,8.264747,0,5,0,0,0,-1,0,1,0,1,0.701101,0.496868
9.927244,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,20.155771,-115.229576,0,2,3,-113.874527,17.01199,0.98199,8.294574,0,5,0,0,0,-1,0,1,0,1,0.717909,0.490995
9.94389,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,20.406599,-116.569572,0,2,2.999999,-115.229576,17.271957,0.970655,8.323699,0,5,0,0,0,-1,0,1,0,1,0.734555,0.485327
9.960661,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,20.650843,-117.917618,0,2,2.999999,-116.569572,17.521122,0.959523,8.346605,0,5,0,0,0,-1,0,1,0,1,0.751326,0.479761
9.97739,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,20.88611,-119.260292,0,2,3,-117.917618,17.76379,0.948695,8.36643,0,5,0,0,0,-1,0,1,0,1,0.768055,0.474348
9.993948,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,21.11084,-120.587288,0,2,3,-119.260292,17.997581,0.938242,8.382897,0,5,0,0,0,-1,0,1,0,1,0.784613,0.469121
10.010801,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,21.331211,-121.935913,0,2,2.999999,-120.587288,18.220938,0.927861,8.39288,0,5,0,0,0,-1,0,1,0,1,0.801466,0.46393
10.027424,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,21.540503,-123.264175,0,2,2.999998,-121.935913,18.439993,0.917867,8.402163,0,5,0,0,0,-1,0,1,0,1,0.818089,0.458934
10.044042,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,21.741726,-124.590096,0,2,2.999999,-123.264175,18.648064,0.908113,8.406601,0,5,0,0,0,-1,0,1,0,1,0.834707,0.454056
10.060722,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,21.935699,-125.918999,0,2,2.999999,-124.590096,18.848139,0.898551,8.407314,0,5,0,0,0,-1,0,1,0,1,0.851387,0.449275
10.077398,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,22.121693,-127.245636,0,2,3,-125.918999,19.041027,0.889212,8.40511,0,5,0,0,0,-1,0,1,0,1,0.868063,0.444606
10.094419,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,22.303339,-128.597687,0,2,3.000001,-127.245636,19.226,0.879901,8.397991,0,5,0,0,0,-1,0,1,0,1,0.885084,0.43995
10.110808,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,22.470705,-129.897675,0,2,3,-128.597687,19.406672,0.871137,8.392559,0,5,0,0,0,-1,0,1,0,1,0.901473,0.435569
10.127389,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,22.632381,-131.210968,0,2,3.000001,-129.897675,19.573153,0.862467,8.380482,0,5,0,0,0,-1,0,1,0,1,0.918054,0.431234
10.144359,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,22.789909,-132.553085,0,2,2.999999,-131.210968,19.733992,0.853791,8.364573,0,5,0,0,0,-1,0,1,0,1,0.935024,0.426896
10.16101,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,22.936895,-133.868057,0,2,3.000001,-132.553085,19.890713,0.845465,8.349003,0,5,0,0,0,-1,0,1,0,1,0.951675,0.422732
10.177724,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,23.076866,-135.186081,0,2,3,-133.868057,20.036961,0.837288,8.329323,0,5,0,0,0,-1,0,1,0,1,0.968389,0.418644
10.195102,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,23.214289,-136.554382,0,2,3,-135.186081,20.176237,0.828971,8.304267,0,5,0,0,0,-1,0,1,0,1,0.985767,0.414486
10.211188,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,23.334606,-137.819183,0,2,2.999999,-136.554382,20.312988,0.821436,8.284821,0,5,0,0,0,-1,0,1,0,1,1.001853,0.410718
10.227931,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,23.452442,-139.133728,0,2,3,-137.819183,20.432724,0.813753,8.256118,0,5,0,0,0,-1,0,1,0,1,1.018596,0.406877
10.244476,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,23.561731,-140.430862,0,2,3,-139.133728,20.549997,0.806318,8.228024,0,5,0,0,0,-1,0,1,0,1,1.035141,0.403159
10.261384,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,23.666018,-141.754517,0,2,2.999998,-140.430862,20.658772,0.798876,8.195673,0,5,0,0,0,-1,0,1,0,1,1.052049,0.399438
10.27797,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,23.761261,-143.051102,0,2,3,-141.754517,20.762569,0.791723,8.163538,0,5,0,0,0,-1,0,1,0,1,1.068635,0.395861
10.29472,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,23.850321,-144.358612,0,2,3.000001,-143.051102,20.85737,0.784644,8.127965,0,5,0,0,0,-1,0,1,0,1,1.085385,0.392322
10.311488,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,23.932404,-145.665634,0,2,2.999998,-144.358612,20.946024,0.777698,8.09075,0,5,0,0,0,-1,0,1,0,1,1.102153,0.388849
10.327837,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.005774,-146.938202,0,2,2.999999,-145.665634,21.027733,0.771056,8.053444,0,5,0,0,0,-1,0,1,0,1,1.118502,0.385528
10.344665,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.074308,-148.246155,0,2,3,-146.938202,21.100771,0.764352,8.011701,0,5,0,0,0,-1,0,1,0,1,1.13533,0.382176
10.361529,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.136045,-149.555008,0,2,2.999999,-148.246155,21.168999,0.757764,7.968882,0,5,0,0,0,-1,0,1,0,1,1.152194,0.378882
10.378214,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.190395,-150.848114,0,2,2.999999,-149.555008,21.230461,0.751369,7.92514,0,5,0,0,0,-1,0,1,0,1,1.168879,0.375685
10.394683,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.237549,-152.122681,0,2,3.000001,-150.848114,21.284567,0.745175,7.880409,0,5,0,0,0,-1,0,1,0,1,1.185348,0.372588
10.411367,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.278723,-153.412048,0,2,3.000001,-152.122681,21.331512,0.739016,7.833109,0,5,0,0,0,-1,0,1,0,1,1.202032,0.369508
10.428072,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.313406,-154.701202,0,2,3.000001,-153.412048,21.372505,0.732963,7.784482,0,5,0,0,0,-1,0,1,0,1,1.218737,0.366482
10.444771,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.341606,-155.988052,0,2,3,-154.701202,21.407038,0.727022,7.734476,0,5,0,0,0,-1,0,1,0,1,1.235436,0.363511
10.461653,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.363573,-157.28714,0,2,2.999999,-155.988052,21.435116,0.721126,7.682434,0,5,0,0,0,-1,0,1,0,1,1.252318,0.360563
10.478216,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.378893,-158.559875,0,2,2.999999,-157.28714,21.456987,0.715444,7.630301,0,5,0,0,0,-1,0,1,0,1,1.268881,0.357722
10.494843,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.388058,-159.835724,0,2,2.999998,-158.559875,21.47224,0.70984,7.57655,0,5,0,0,0,-1,0,1,0,1,1.285508,0.35492
10.511891,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.390995,-161.141998,0,2,2.999999,-159.835724,21.481365,0.704196,7.520156,0,5,0,0,0,-1,0,1,0,1,1.302556,0.352098
10.52837,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.387861,-162.402908,0,2,2.999999,-162.339859,21.481325,0.698835,7.46354,0,5,0,0,0,-1,0,1,0,1,1.319035,0.349418
10.545065,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.378622,-163.678543,0,2,3,-163.614761,21.472429,0.693497,7.404128,0,5,0,0,0,-1,0,1,0,1,1.33573,0.346748
10.561698,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.363466,-164.947647,0,2,3,-164.884186,21.457634,0.688268,7.343912,0,5,0,0,0,-1,0,1,0,1,1.352363,0.344134
10.578576,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.342026,-166.233612,0,2,3,-166.169312,21.4366,0.683053,7.281794,0,5,0,0,0,-1,0,1,0,1,1.369241,0.341527
10.595114,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.315264,-167.491928,0,2,3.000001,-167.429016,21.410219,0.678028,7.219989,0,5,0,0,0,-1,0,1,0,1,1.385779,0.339014
10.611744,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.282598,-168.755478,0,2,3,-168.692307,21.377991,0.673058,7.15694,0,5,0,0,0,-1,0,1,0,1,1.402409,0.336529
10.628506,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.243895,-170.027252,0,2,2.999999,-169.963669,21.33976,0.668131,7.092505,0,5,0,0,0,-1,0,1,0,1,1.419171,0.334065
10.645226,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.199602,-171.294067,0,2,2.999999,-171.230728,21.29594,0.663296,7.027382,0,5,0,0,0,-1,0,1,0,1,1.435891,0.331648
10.662269,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.148617,-172.583511,0,2,3,-172.519043,21.245514,0.658448,6.960169,0,5,0,0,0,-1,0,1,0,1,1.452934,0.329224
10.678823,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.093649,-173.834229,0,2,3,-173.771698,21.190989,0.653814,6.894096,0,5,0,0,0,-1,0,1,0,1,1.469488,0.326907
10.695297,2,2,0,1,1,1,0,0,3,-1,0,0,-1,0,1,0,0,24.033615,-175.077194,0,2,3,-175.015045,21.131475,0.649275,6.827642,0,5,0,0,0,-1,0,1,0,1,1.485962,0.324638
